name,smiles,attach_atom_idx,frag_atom_idx,cap_atoms,fragment_smiles,total_count,molecule_count
fragment_01023,CC(C)(C)[C@H]1CC[C@H](CC(C)(C)CCC#N)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*CC(C)(C)CCC#N,24,24
fragment_01024,CC(C)(C)[C@H]1CC[C@H](c2ccc3c(c2)CCCO3)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1ccc2c(c1)CCCO2,24,24
fragment_01025,CC(C)(C)[C@H]1CC[C@H](c2nc(Cl)ncc2Br)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1nc(Cl)ncc1Br,24,24
fragment_01026,CC(C)(C)[C@H]1CC[C@H](C(=O)/C=C/c2ccccc2[N+](=O)[O-])CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*C(=O)/C=C/c1ccccc1[N+](=O)[O-],24,24
fragment_01027,CC(C)(C)[C@H]1CC[C@H](CS(=O)(=O)c2ccccc2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*CS(=O)(=O)c1ccccc1,24,24
fragment_01028,CC(C)(C)[C@H]1CC[C@H](C[C@@](C)(O)C(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*C[C@@](C)(O)C(C)C,24,24
fragment_01029,CC(C)(C)[C@H]1CC[C@H](c2ccc(N)c([N+](=O)[O-])c2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1ccc(N)c([N+](=O)[O-])c1,24,24
fragment_01030,CC(C)(C)[C@H]1CC[C@H](c2ccc([N+](=O)[O-])c(N)n2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1ccc([N+](=O)[O-])c(N)n1,24,24
fragment_01031,CC(C)(C)[C@H]1CC[C@H](N2CCN(C=O)CC2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*N1CCN(C=O)CC1,24,24
fragment_01032,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@H](C)N)CC1,7,8,"0,1,2,3,4,5,6,7,13,14",*C(=O)[C@H](C)[NH3+],24,24
fragment_01033,CC(C)(C)[C@H]1CC[C@H](n2cnc3c(oc4ccccc43)c2=O)CC1,7,8,"0,1,2,3,4,5,6,7,22,23",*n1cnc2c(oc3ccccc32)c1=O,23,23
fragment_01034,CC(C)(C)[C@H]1CC[C@H]([C@H]2CCCNC2=O)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*[C@H]1CCCNC1=O,23,23
fragment_01035,CC(C)(C)[C@H]1CC[C@H]([C@H]2CCC[C@@H]2S(C)(=O)=O)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*[C@H]1CCC[C@@H]1S(C)(=O)=O,23,23
fragment_01036,CC(C)(C)[C@H]1CC[C@H](c2c[nH]c3ccc([N+](=O)[O-])cc32)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*c1c[nH]c2ccc([N+](=O)[O-])cc12,23,23
fragment_01037,CC(C)(C)[C@H]1CC[C@H](c2cc(N)ccc2F)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1cc(N)ccc1F,23,23
fragment_01038,CC(C)(C)[C@H]1CC[C@H](c2ccc(F)cc2C#N)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1ccc(F)cc1C#N,23,23
fragment_01039,CC(C)(C)[C@H]1CC[C@H]([C@H]2CCC[C@@H]2N)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@H]1CCC[C@@H]1[NH3+],23,23
fragment_01040,CC(C)(C)[C@H]1CC[C@H](c2c(F)c(F)nc(F)c2F)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1c(F)c(F)nc(F)c1F,23,23
fragment_01041,CC(C)(C)[C@H]1CC[C@H](CC(F)(F)C(F)F)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*CC(F)(F)C(F)F,23,23
fragment_01042,CC(C)(C)[C@H]1CC[C@H](C[C@@H](CC)CS)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*C[C@@H](CC)CS,23,23
fragment_01043,CC(C)(C)[C@H]1CC[C@H](c2ccc3nncn3n2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1ccc2nncn2n1,23,23
fragment_01044,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@H](C)S(C)(=O)=O)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*C(=O)[C@H](C)S(C)(=O)=O,23,23
fragment_01045,CC(C)(C)[C@H]1CC[C@H](c2c[nH]c3ncccc32)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1c[nH]c2ncccc12,23,23
fragment_01046,CC(C)(C)[C@H]1CC[C@H](S(=O)(=O)c2cc(F)cc(F)c2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*S(=O)(=O)c1cc(F)cc(F)c1,23,23
fragment_01047,CC(C)(C)[C@H]1CC[C@H]([C@H]2C=CCCC2)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@H]1C=CCCC1,23,23
fragment_01048,CC(C)(C)[C@H]1CC[C@H](n2nnnc2N)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*n1nnnc1N,23,23
fragment_01049,CC(C)(C)[C@H]1CC[C@H](n2nc(O)ccc2=O)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*n1nc([O-])ccc1=O,23,23
fragment_01050,CC(C)(C)[C@H]1CC[C@H]([C@H]2CCC(=O)NC2)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*[C@H]1CCC(=O)NC1,23,23
fragment_01051,CC(C)(C)[C@H]1CC[C@H](C(C)(C)O)CC1,7,8,"0,1,2,3,4,5,6,7,12,13",*C(C)(C)O,23,21
fragment_01052,CC(C)(C)[C@H]1CC[C@H](NC#N)CC1,7,8,"0,1,2,3,4,5,6,7,11,12",*NC#N,23,23
fragment_01053,CC(C)(C)[C@H]1CC[C@H](c2ccc3c(c2)OC(F)(F)O3)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1ccc2c(c1)OC(F)(F)O2,23,23
fragment_01054,CC(C)(C)[C@H]1CC[C@H]([C@H]2CSC(=O)N2)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@H]1CSC(=O)N1,23,23
fragment_01055,CC(C)(C)[C@H]1CC[C@H](c2c(F)c(F)cc(F)c2F)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1c(F)c(F)cc(F)c1F,23,23
fragment_01056,CC(C)(C)[C@H]1CC[C@H](N2C(=O)CC3(CCCC3)C2=O)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*N1C(=O)CC2(CCCC2)C1=O,23,22
fragment_01057,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@H]2CCOc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*C(=O)[C@H]1CCOc2ccccc21,23,23
fragment_01058,CC(C)(C)[C@H]1CC[C@H](C(=O)NN2Cc3ccccc3C2)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*C(=O)NN1Cc2ccccc2C1,23,23
fragment_01059,CC(C)(C)[C@H]1CC[C@H](c2nc(Br)cn3ccnc23)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1nc(Br)cn2ccnc12,23,23
fragment_01060,CC(C)(C)[C@H]1CC[C@H](C(=O)CCN2C(=O)COc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,23,24",*C(=O)CCN1C(=O)COc2ccccc21,23,23
fragment_01061,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@@H]2COc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*C(=O)[C@@H]1COc2ccccc21,23,23
fragment_01062,CC(C)(C)[C@H]1CC[C@H](c2c[nH]c3ccccc3c2=O)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1c[nH]c2ccccc2c1=O,23,23
fragment_01063,CC(C)(C)[C@H]1CC[C@H](N2CCc3[nH]c4ccccc4c3C2)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*N1CCc2[nH]c3ccccc3c2C1,23,23
fragment_01064,CC(C)(C)[C@H]1CC[C@H]([C@@H]2C[N@]3CC[C@@H]2CC3)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*[C@@H]1C[NH+]2CCC1CC2,23,23
fragment_01065,CC(C)(C)[C@H]1CC[C@H](c2ccc([N+](=O)[O-])c3cnccc32)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*c1ccc([N+](=O)[O-])c2cnccc12,23,23
fragment_01066,CC(C)(C)[C@H]1CC[C@H]([C@H](C)C(C)=O)CC1,7,8,"0,1,2,3,4,5,6,7,13,14",*[C@H](C)C(C)=O,23,23
fragment_01067,CC(C)(C)[C@H]1CC[C@H](S(=O)(=O)c2cccc3ccccc23)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*S(=O)(=O)c1cccc2ccccc12,22,22
fragment_01068,CC(C)(C)[C@H]1CC[C@H](N(C)[C@@H]2CCc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*N(C)[C@@H]1CCc2ccccc21,22,22
fragment_01069,CC(C)(C)[C@H]1CC[C@H](c2c[nH]c(=O)[nH]c2=O)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1c[nH]c(=O)[nH]c1=O,22,22
fragment_01070,CC(C)(C)[C@H]1CC[C@H](c2csc(C#CCCO)c2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1csc(C#CCCO)c1,22,22
fragment_01071,CC(C)(C)[C@H]1CC[C@H]([C@H]2CCO[C@@]3(CCSC3)C2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*[C@H]1CCO[C@@]2(CCSC2)C1,22,22
fragment_01072,CC(C)(C)[C@H]1CC[C@H](c2cnc(Cl)c(Cl)c2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1cnc(Cl)c(Cl)c1,22,22
fragment_01073,CC(C)(C)[C@H]1CC[C@H](C(=O)C[C@H](C)C(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*C(=O)C[C@H](C)C(C)C,22,22
fragment_01074,CC(C)(C)[C@H]1CC[C@H](c2cc(=O)[nH]c(=O)[nH]2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1cc(=O)[nH]c(=O)[nH]1,22,22
fragment_01075,CC(C)(C)[C@H]1CC[C@H]([C@@H](C)C[C@H](C)CC)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*[C@@H](C)C[C@H](C)CC,22,22
fragment_01076,CC(C)(C)[C@H]1CC[C@H](C(=O)CCC(C)(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*C(=O)CCC(C)(C)C,22,22
fragment_01077,CC(C)(C)[C@H]1CC[C@H](c2ccc3c(c2)OC2(CCCC2)O3)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*c1ccc2c(c1)OC1(CCCC1)O2,22,22
fragment_01078,CC(C)(C)[C@H]1CC[C@H]([C@H](C)CC#C)CC1,7,8,"0,1,2,3,4,5,6,7,13,14",*[C@H](C)CC#C,22,22
fragment_01079,CC(C)(C)[C@H]1CC[C@H](C[C@H](C)CCO)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*C[C@H](C)CCO,22,22
fragment_01080,CC(C)(C)[C@H]1CC[C@H](c2cc(Br)c3c(c2)OCO3)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1cc(Br)c2c(c1)OCO2,22,22
fragment_01081,CC(C)(C)[C@H]1CC[C@H](N2C(=O)CCS2(=O)=O)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*N1C(=O)CCS1(=O)=O,22,22
fragment_01082,CC(C)(C)[C@H]1CC[C@H](c2cc3c(cc2Cl)OCO3)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1cc2c(cc1Cl)OCO2,22,22
fragment_01083,CC(C)(C)[C@H]1CC[C@H]([C@@H]2C[C@]23CCc2ccccc23)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*[C@@H]1C[C@]12CCc1ccccc12,22,22
fragment_01084,CC(C)(C)[C@H]1CC[C@H](N2C[C@H]3CC=CC[C@H]3C2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*N1C[C@H]2CC=CC[C@H]2C1,22,22
fragment_01085,CC(C)(C)[C@H]1CC[C@H](c2cc(Cl)ccc2Br)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1cc(Cl)ccc1Br,22,22
fragment_01086,CC(C)(C)[C@H]1CC[C@H]([C@@H]2Sc3ccccc3NC2=O)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*[C@@H]1Sc2ccccc2NC1=O,22,22
fragment_01087,CC(C)(C)[C@H]1CC[C@H](c2ccc3[nH]nnc3c2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1ccc2[nH]nnc2c1,22,22
fragment_01088,CC(C)(C)[C@H]1CC[C@H]([C@@]2(O)CCOC2)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@]1(O)CCOC1,22,22
fragment_01089,CC(C)(C)[C@H]1CC[C@H](C(=O)CS(=O)(=O)C(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*C(=O)CS(=O)(=O)C(C)C,22,22
fragment_01090,CC(C)(C)[C@H]1CC[C@H]([C@H](C)C[C@H](C)CC)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*[C@H](C)C[C@H](C)CC,22,22
fragment_01091,CC(C)(C)[C@H]1CC[C@H](c2ccnc(F)c2)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*c1ccnc(F)c1,22,22
fragment_01092,CC(C)(C)[C@H]1CC[C@H]([C@H]2CO2)CC1,7,8,"0,1,2,3,4,5,6,7,11,12",*[C@H]1CO1,22,22
fragment_01093,CC(C)(C)[C@H]1CC[C@H](N2CCCC3(C2)OCCO3)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*N1CCCC2(C1)OCCO2,22,22
fragment_01094,CC(C)(C)[C@H]1CC[C@H]([C@H](N)CO)CC1,7,8,"0,1,2,3,4,5,6,7,12,13",*[C@H]([NH3+])CO,22,22
fragment_01095,CC(C)(C)[C@H]1CC[C@H](n2cnc([N+](=O)[O-])n2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*n1cnc([N+](=O)[O-])n1,22,22
fragment_01096,CC(C)(C)[C@H]1CC[C@H](c2ccc(C#N)c([N+](=O)[O-])c2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1ccc(C#N)c([N+](=O)[O-])c1,21,21
fragment_01097,CC(C)(C)[C@H]1CC[C@H](c2cccnc2Br)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*c1cccnc1Br,21,21
fragment_01098,CC(C)(C)[C@H]1CC[C@H](N2CCC[C@@H]3CCCC[C@H]32)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*N1CCC[C@@H]2CCCC[C@H]21,21,21
fragment_01099,CC(C)(C)[C@H]1CC[C@H](c2cc(F)c(O)c(F)c2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1cc(F)c([O-])c(F)c1,21,21
fragment_01100,CC(C)(C)[C@H]1CC[C@H](C[C@@H](C)[S@](C)=O)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*C[C@@H](C)[S@](C)=O,21,21
fragment_01101,CC(C)(C)[C@H]1CC[C@H](C(=O)C(C)(C)CC)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*C(=O)C(C)(C)CC,21,21
fragment_01102,CC(C)(C)[C@H]1CC[C@H](N2CCSC3(CCCCC3)C2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*N1CCSC2(CCCCC2)C1,21,21
fragment_01103,CC(C)(C)[C@H]1CC[C@H]([C@H](CO)CC(C)(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*[C@H](CO)CC(C)(C)C,21,21
fragment_01104,CC(C)(C)[C@H]1CC[C@H](c2ccc3oc(=O)[nH]c3c2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1ccc2oc(=O)[nH]c2c1,21,21
fragment_01105,CC(C)(C)[C@H]1CC[C@H](CC#CC)CC1,7,8,"0,1,2,3,4,5,6,7,12,13",*CC#CC,21,21
fragment_01106,CC(C)(C)[C@H]1CC[C@H](S(=O)(=O)CC(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*S(=O)(=O)CC(C)C,21,21
fragment_01107,CC(C)(C)[C@H]1CC[C@H](c2nc3ccccn3c2[N+](=O)[O-])CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*c1nc2ccccn2c1[N+](=O)[O-],21,21
fragment_01108,CC(C)(C)[C@H]1CC[C@H](N2CCSc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*N1CCSc2ccccc21,21,21
fragment_01109,CC(C)(C)[C@H]1CC[C@H](N2CCO[C@H](C(N)=S)C2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*N1CCO[C@H](C(N)=S)C1,21,21
fragment_01110,CC(C)(C)[C@H]1CC[C@H]([C@H](C)[C@@H](C)CO)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@H](C)[C@@H](C)CO,21,21
fragment_01111,CC(C)(C)[C@H]1CC[C@H](c2ccc3ccccc3c2O)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1ccc2ccccc2c1O,21,21
fragment_01112,CC(C)(C)[C@H]1CC[C@H](c2ccc(S(N)(=O)=O)c(N)c2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1ccc(S(N)(=O)=O)c(N)c1,21,21
fragment_01113,CC(C)(C)[C@H]1CC[C@H]([C@@H]2Cc3cc(F)ccc3O2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*[C@@H]1Cc2cc(F)ccc2O1,21,21
fragment_01114,CC(C)(C)[C@H]1CC[C@H]([C@@H](CC)CCO)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@@H](CC)CCO,21,21
fragment_01115,CC(C)(C)[C@H]1CC[C@H](C[C@@H](C)CCO)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*C[C@@H](C)CCO,21,21
fragment_01116,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@@H]2CCOc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*C(=O)[C@@H]1CCOc2ccccc21,21,21
fragment_01117,CC(C)(C)[C@H]1CC[C@H](NS(N)(=O)=O)CC1,7,8,"0,1,2,3,4,5,6,7,13,14",*NS(N)(=O)=O,21,21
fragment_01118,CC(C)(C)[C@H]1CC[C@H](S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,7,8,"0,1,2,3,4,5,6,7,22,23",*S(=O)(=O)c1ccc2c(c1)CCC(=O)N2,21,21
fragment_01119,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@H]2CCCc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*C(=O)[C@H]1CCCc2ccccc21,21,21
fragment_01120,CC(C)(C)[C@H]1CC[C@H]([C@H]2CC[C@@H](N)C2)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@H]1CC[C@@H]([NH3+])C1,21,21
fragment_01121,CC(C)(C)[C@H]1CC[C@H](c2ccc3oc(=O)ccc3c2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1ccc2oc(=O)ccc2c1,21,21
fragment_01122,CC(C)(C)[C@H]1CC[C@H](C(=O)NNc2ccccc2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*C(=O)NNc1ccccc1,21,21
fragment_01123,CC(C)(C)[C@H]1CC[C@H](C[C@@H]2CCCc3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*C[C@@H]1CCCc2ccccc21,21,21
fragment_01124,CC(C)(C)[C@H]1CC[C@H](c2cccc(S(=O)(=O)CC)c2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1cccc(S(=O)(=O)CC)c1,21,21
fragment_01125,CC(C)(C)[C@H]1CC[C@H](c2ccc3[nH]c4c(c3c2)CCCC4)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*c1ccc2[nH]c3c(c2c1)CCCC3,21,21
fragment_01126,CC(C)(C)[C@H]1CC[C@H](N2CCNC(=O)CC2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*N1CCNC(=O)CC1,21,21
fragment_01127,CC(C)(C)[C@H]1CC[C@H](C(=O)NNc2ccccc2Cl)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*C(=O)NNc1ccccc1Cl,21,21
fragment_01128,CC(C)(C)[C@H]1CC[C@H](c2nc3c(cc2C#N)CCC3)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1nc2c(cc1C#N)CCC2,21,21
fragment_01129,CC(C)(C)[C@H]1CC[C@H](N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)CC1,7,8,"0,1,2,3,4,5,6,7,22,23",*N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,21,21
fragment_01130,CC(C)(C)[C@H]1CC[C@H]([C@@H]2CCO[C@@]3(CCOC3)C2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*[C@@H]1CCO[C@@]2(CCOC2)C1,21,21
fragment_01131,CC(C)(C)[C@H]1CC[C@H](N2C(=O)N[C@@]3(CCc4ccccc43)C2=O)CC1,7,8,"0,1,2,3,4,5,6,7,23,24",*N1C(=O)N[C@@]2(CCc3ccccc32)C1=O,21,21
fragment_01132,CC(C)(C)[C@H]1CC[C@H](c2cc3c(F)cccc3s2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1cc2c(F)cccc2s1,21,21
fragment_01133,CC(C)(C)[C@H]1CC[C@H](c2cc([N+](=O)[O-])cc3c2OCOC3)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*c1cc([N+](=O)[O-])cc2c1OCOC2,21,21
fragment_01134,CC(C)(C)[C@H]1CC[C@H](CCC(C)=O)CC1,7,8,"0,1,2,3,4,5,6,7,13,14",*CCC(C)=O,21,21
fragment_01135,CC(C)(C)[C@H]1CC[C@H](n2c(=O)[nH]c(=O)c3ccccc32)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*n1c(=O)[nH]c(=O)c2ccccc21,21,21
fragment_01136,CC(C)(C)[C@H]1CC[C@H](c2cnc3ccc(C#N)cn32)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1cnc2ccc(C#N)cn12,21,21
fragment_01137,CC(C)(C)[C@H]1CC[C@H](C/C=C/C)CC1,7,8,"0,1,2,3,4,5,6,7,12,13",*C/C=C/C,21,21
fragment_01138,CC(C)(C)[C@H]1CC[C@H](S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)CC1,7,8,"0,1,2,3,4,5,6,7,22,23",*S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,20,20
fragment_01139,CC(C)(C)[C@H]1CC[C@H](N2CC(=O)NC2=O)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*N1CC(=O)NC1=O,20,20
fragment_01140,CC(C)(C)[C@H]1CC[C@H]([C@@H](CO)C(=O)O)CC1,7,8,"0,1,2,3,4,5,6,7,14,15",*[C@@H](CO)C(=O)[O-],20,20
fragment_01141,CC(C)(C)[C@H]1CC[C@H](c2cnc[nH]2)CC1,7,8,"0,1,2,3,4,5,6,7,13,14",*c1cnc[nH]1,20,20
fragment_01142,CC(C)(C)[C@H]1CC[C@H](N2CCC[C@H]3CCCC[C@H]32)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*N1CCC[C@H]2CCCC[C@H]21,20,20
fragment_01143,CC(C)(C)[C@H]1CC[C@H](c2ccc(Cl)c(S(C)(=O)=O)c2)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1ccc(Cl)c(S(C)(=O)=O)c1,20,20
fragment_01144,CC(C)(C)[C@H]1CC[C@H](S(=O)(=O)c2c[nH]c3ncccc23)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*S(=O)(=O)c1c[nH]c2ncccc12,20,20
fragment_01145,CC(C)(C)[C@H]1CC[C@H](C(=O)/C=C(/C)c2ccc(F)cc2F)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*C(=O)/C=C(/C)c1ccc(F)cc1F,20,20
fragment_01146,CC(C)(C)[C@H]1CC[C@H](c2cc3cc(F)ccc3o2)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*c1cc2cc(F)ccc2o1,20,20
fragment_01147,CC(C)(C)[C@H]1CC[C@H](c2csc(C#CCN)c2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1csc(C#CCN)c1,20,20
fragment_01148,CC(C)(C)[C@H]1CC[C@H](c2cc(Cl)cc3c2OCOC3)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*c1cc(Cl)cc2c1OCOC2,20,20
fragment_01149,CC(C)(C)[C@H]1CC[C@H](n2cnc3ccsc3c2=O)CC1,7,8,"0,1,2,3,4,5,6,7,18,19",*n1cnc2ccsc2c1=O,20,20
fragment_01150,CC(C)(C)[C@H]1CC[C@H](N2CCc3ccc([N+](=O)[O-])cc32)CC1,7,8,"0,1,2,3,4,5,6,7,20,21",*N1CCc2ccc([N+](=O)[O-])cc21,20,20
fragment_01151,CC(C)(C)[C@H]1CC[C@H](c2ncnc3nc[nH]c32)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1ncnc2nc[nH]c12,20,20
fragment_01152,CC(C)(C)[C@H]1CC[C@H](c2cnn3cccnc23)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*c1cnn2cccnc12,20,20
fragment_01153,CC(C)(C)[C@H]1CC[C@H]([C@H](C)[C@@H](C)C(=O)O)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*[C@H](C)[C@@H](C)C(=O)[O-],20,20
fragment_01154,CC(C)(C)[C@H]1CC[C@H](C(=O)/C=C(/C)C(C)(C)C)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*C(=O)/C=C(/C)C(C)(C)C,20,20
fragment_01155,CC(C)(C)[C@H]1CC[C@H](N2CCC[C@H]3CCC[C@H]32)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*N1CCC[C@H]2CCC[C@H]21,20,20
fragment_01156,CC(C)(C)[C@H]1CC[C@H]([C@@H]2CCc3[nH]c4ccccc4c3C2)CC1,7,8,"0,1,2,3,4,5,6,7,21,22",*[C@@H]1CCc2[nH]c3ccccc3c2C1,20,20
fragment_01157,CC(C)(C)[C@H]1CC[C@H](C(=O)[C@@H](C)CCC)CC1,7,8,"0,1,2,3,4,5,6,7,15,16",*C(=O)[C@@H](C)CCC,20,20
fragment_01158,CC(C)(C)[C@H]1CC[C@H](N2C(=O)[C@@H]3CC=CC[C@H]3C2=O)CC1,7,8,"0,1,2,3,4,5,6,7,19,20",*N1C(=O)[C@@H]2CC=CC[C@H]2C1=O,20,20
fragment_01159,CC(C)(C)[C@H]1CC[C@H](c2nc(N)cc(=O)[nH]2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*c1nc(N)cc(=O)[nH]1,20,20
fragment_01160,CC(C)(C)[C@H]1CC[C@H]([C@@H]2C=c3ccccc3=N2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*[C@@H]1C=c2ccccc2=[NH+]1,20,20
fragment_01161,CC(C)(C)[C@H]1CC[C@H](C2(O)CCCCCC2)CC1,7,8,"0,1,2,3,4,5,6,7,16,17",*C1(O)CCCCCC1,20,20
fragment_01162,CC(C)(C)[C@H]1CC[C@H]([C@H]2C=c3ccccc3=N2)CC1,7,8,"0,1,2,3,4,5,6,7,17,18",*[C@H]1C=c2ccccc2=[NH+]1,20,20
