name,smiles,attach_atom_idx,frag_atom_idx,cap_atoms,fragment_smiles,total_count,molecule_count
fragment_00671,c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,3,4,"0,1,2,3,16,17",*c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],40,40
fragment_00672,c1ccc([C@@H](C)C(C)(C)C)cc1,3,4,"0,1,2,3,10,11",*[C@@H](C)C(C)(C)C,40,40
fragment_00673,c1ccc(-c2nc(Cl)ncc2F)cc1,3,4,"0,1,2,3,12,13",*c1nc(Cl)ncc1F,40,40
fragment_00674,c1ccc([C@@H]2CCC[C@H]2O)cc1,3,4,"0,1,2,3,10,11",*[C@@H]1CCC[C@H]1O,39,39
fragment_00675,c1ccc([C@H]2CCN3CCCC[C@H]23)cc1,3,4,"0,1,2,3,13,14",*[C@H]1CC[NH+]2CCCC[C@H]12,39,39
fragment_00676,c1ccc(-c2csc3c2CCCC3)cc1,3,4,"0,1,2,3,13,14",*c1csc2c1CCCC2,39,39
fragment_00677,c1ccc([C@@H]2C=CS(=O)(=O)C2)cc1,3,4,"0,1,2,3,11,12",*[C@@H]1C=CS(=O)(=O)C1,39,39
fragment_00678,c1ccc([C@H]2CCCC[C@@H]2[S@@](=O)CC)cc1,3,4,"0,1,2,3,14,15",*[C@H]1CCCC[C@@H]1[S@@](=O)CC,39,39
fragment_00679,c1ccc(S(=O)(=O)CCc2ccccc2)cc1,3,4,"0,1,2,3,15,16",*CCS(=O)(=O)c1ccccc1,39,39
fragment_00680,c1ccc(C[C@H]2COc3ccccc32)cc1,3,4,"0,1,2,3,14,15",*C[C@H]1COc2ccccc21,39,39
fragment_00681,c1ccc(S(=O)(=O)c2ccc(F)c(Cl)c2)cc1,3,4,"0,1,2,3,15,16",*S(=O)(=O)c1ccc(F)c(Cl)c1,39,39
fragment_00682,c1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,3,4,"0,1,2,3,13,14",*c1cc(Cl)c(Cl)cc1Cl,39,39
fragment_00683,c1ccc(S(=O)(=O)c2ccc3c(c2)CCC3)cc1,3,4,"0,1,2,3,16,17",*S(=O)(=O)c1ccc2c(c1)CCC2,39,39
fragment_00684,c1ccc(-c2cnccc2C#N)cc1,3,4,"0,1,2,3,12,13",*c1cnccc1C#N,39,39
fragment_00685,c1ccc(S(=O)(=O)c2ccccc2Br)cc1,3,4,"0,1,2,3,14,15",*S(=O)(=O)c1ccccc1Br,39,39
fragment_00686,c1ccc(N2C(=C)c3ccccc3C2=O)cc1,3,4,"0,1,2,3,15,16",*N1C(=C)c2ccccc2C1=O,39,39
fragment_00687,c1ccc(N2CCO[C@@H](C#N)C2)cc1,3,4,"0,1,2,3,12,13",*N1CCO[C@@H](C#N)C1,39,39
fragment_00688,c1ccc(C2(C#N)CCC2)cc1,3,4,"0,1,2,3,10,11",*C1(C#N)CCC1,39,39
fragment_00689,c1ccc([C@@H](C)CS(=O)(=O)CC)cc1,3,4,"0,1,2,3,12,13",*[C@@H](C)CS(=O)(=O)CC,39,39
fragment_00690,c1ccc(N[C@H]2CCc3c(O)cccc32)cc1,3,4,"0,1,2,3,15,16",*N[C@H]1CCc2c(O)cccc21,39,39
fragment_00691,c1ccc([C@@H]2C[C@H]3CC[C@@H]2O3)cc1,3,4,"0,1,2,3,11,12",*[C@@H]1C[C@H]2CC[C@@H]1O2,38,38
fragment_00692,c1ccc(NC2=NCCS2)cc1,3,4,"0,1,2,3,10,11",*NC1=NCCS1,38,38
fragment_00693,c1ccc(N2C(=O)CCCC2=O)cc1,3,4,"0,1,2,3,12,13",*N1C(=O)CCCC1=O,38,38
fragment_00694,c1ccc(-c2nc3ccc(S(C)(=O)=O)cc3s2)cc1,3,4,"0,1,2,3,17,18",*c1nc2ccc(S(C)(=O)=O)cc2s1,38,38
fragment_00695,c1ccc([C@@H]2CCC(=O)O2)cc1,3,4,"0,1,2,3,10,11",*[C@@H]1CCC(=O)O1,38,38
fragment_00696,c1ccc(CCS(N)(=O)=O)cc1,3,4,"0,1,2,3,10,11",*CCS(N)(=O)=O,38,38
fragment_00697,c1ccc(-c2ccc([N+](=O)[O-])cc2C#N)cc1,3,4,"0,1,2,3,15,16",*c1ccc([N+](=O)[O-])cc1C#N,38,38
fragment_00698,c1ccc(-c2cc3c([nH]c2=O)CCCC3)cc1,3,4,"0,1,2,3,15,16",*c1cc2c([nH]c1=O)CCCC2,38,38
fragment_00699,c1ccc(C2(O)CCC2)cc1,3,4,"0,1,2,3,9,10",*C1([O-])CCC1,38,38
fragment_00700,c1ccc(-c2cc(Cl)c3c(c2)OCO3)cc1,3,4,"0,1,2,3,14,15",*c1cc(Cl)c2c(c1)OCO2,38,38
fragment_00701,c1ccc(C(=O)/C=C/C=C/C)cc1,3,4,"0,1,2,3,11,12",*C(=O)/C=C/C=C/C,38,38
fragment_00702,c1ccc(-c2cc(S(C)(=O)=O)ccc2Cl)cc1,3,4,"0,1,2,3,15,16",*c1cc(S(C)(=O)=O)ccc1Cl,38,38
fragment_00703,c1ccc(-c2n[nH]c(N)n2)cc1,3,4,"0,1,2,3,10,11",*c1n[nH]c(N)n1,38,38
fragment_00704,c1ccc([C@@](C)(C(=O)O)C(F)(F)F)cc1,3,4,"0,1,2,3,13,14",*[C@](C)(C(=O)[O-])C(F)(F)F,38,38
fragment_00705,c1ccc(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)cc1,3,4,"0,1,2,3,17,18",*C(=O)/C=C/c1cccc([N+](=O)[O-])c1,38,38
fragment_00706,c1ccc([C@@H]2CCC[C@H](N)C2)cc1,3,4,"0,1,2,3,11,12",*[C@@H]1CCC[C@H]([NH3+])C1,38,38
fragment_00707,c1ccc(C(=O)CC[C@@H](C)O)cc1,3,4,"0,1,2,3,11,12",*C(=O)CC[C@@H](C)O,38,38
fragment_00708,c1ccc([C@H](CC)C(=O)O)cc1,3,4,"0,1,2,3,10,11",*[C@H](CC)C(=O)[O-],38,38
fragment_00709,c1ccc([C@H]2CCC[C@H](N)C2)cc1,3,4,"0,1,2,3,11,12",*[C@H]1CCC[C@H]([NH3+])C1,38,38
fragment_00710,c1ccc([C@H](C(N)=O)C(C)(C)C)cc1,3,4,"0,1,2,3,12,13",*[C@H](C(N)=O)C(C)(C)C,38,38
fragment_00711,c1ccc([C@H](C(=O)O)C(C)C)cc1,3,4,"0,1,2,3,11,12",*[C@H](C(=O)[O-])C(C)C,38,38
fragment_00712,c1ccc(-c2cc(Br)c[nH]2)cc1,3,4,"0,1,2,3,10,11",*c1cc(Br)c[nH]1,38,38
fragment_00713,c1ccc([C@@H](C)[C@H](C)O)cc1,3,4,"0,1,2,3,9,10",*[C@@H](C)[C@H](C)O,37,37
fragment_00714,c1ccc([C@H]2CCCCCN2)cc1,3,4,"0,1,2,3,11,12",*[C@H]1CCCCC[NH2+]1,37,37
fragment_00715,c1ccc(C(=O)[C@H]2SCCc3ccccc32)cc1,3,4,"0,1,2,3,16,17",*C(=O)[C@H]1SCCc2ccccc21,37,37
fragment_00716,c1ccc(N[C@H]2C[C@@H]3CCCc4cccc2c43)cc1,3,4,"0,1,2,3,17,18",*N[C@H]1C[C@@H]2CCCc3cccc1c32,37,37
fragment_00717,c1ccc(N[C@@H]2CCc3c(O)cccc32)cc1,3,4,"0,1,2,3,15,16",*N[C@@H]1CCc2c(O)cccc21,37,37
fragment_00718,c1ccc(-c2ccc3c(c2)COCO3)cc1,3,4,"0,1,2,3,14,15",*c1ccc2c(c1)COCO2,37,37
fragment_00719,c1ccc(N2C(=O)[C@H]3CC=CC[C@@H]3C2=O)cc1,3,4,"0,1,2,3,15,16",*N1C(=O)[C@H]2CC=CC[C@@H]2C1=O,37,37
fragment_00720,c1ccc(-c2ccc3[nH]ncc3c2)cc1,3,4,"0,1,2,3,13,14",*c1ccc2[nH]ncc2c1,37,37
fragment_00721,c1ccc([C@H]2CCCC[C@H]2[S@](=O)CC)cc1,3,4,"0,1,2,3,14,15",*[C@H]1CCCC[C@H]1[S@](=O)CC,37,37
fragment_00722,c1ccc(-c2ncccc2[N+](=O)[O-])cc1,3,4,"0,1,2,3,13,14",*c1ncccc1[N+](=O)[O-],37,37
fragment_00723,c1ccc(C[C@H](C)C[C@@H](C)O)cc1,3,4,"0,1,2,3,11,12",*C[C@H](C)C[C@@H](C)O,37,37
fragment_00724,c1ccc(-c2ccc(Cl)cc2Br)cc1,3,4,"0,1,2,3,12,13",*c1ccc(Cl)cc1Br,37,37
fragment_00725,c1ccc(N[C@@H]2CCOc3ccccc32)cc1,3,4,"0,1,2,3,15,16",*N[C@@H]1CCOc2ccccc21,37,37
fragment_00726,c1ccc(CCCC(N)=O)cc1,3,4,"0,1,2,3,10,11",*CCCC(N)=O,37,37
fragment_00727,c1ccc(-c2cn3cc(Cl)ccc3n2)cc1,3,4,"0,1,2,3,14,15",*c1cn2cc(Cl)ccc2n1,37,37
fragment_00728,c1ccc([C@H]2CCC[C@@H](S(C)(=O)=O)C2)cc1,3,4,"0,1,2,3,14,15",*[C@H]1CCC[C@@H](S(C)(=O)=O)C1,37,37
fragment_00729,c1ccc(N2CC[C@H](C(N)=O)c3ccccc32)cc1,3,4,"0,1,2,3,17,18",*N1CC[C@H](C(N)=O)c2ccccc21,37,37
fragment_00730,c1ccc(-c2nc3ncccn3n2)cc1,3,4,"0,1,2,3,13,14",*c1nc2ncccn2n1,37,37
fragment_00731,c1ccc([C@@H]2CCCCC2=O)cc1,3,4,"0,1,2,3,11,12",*[C@@H]1CCCCC1=O,37,36
fragment_00732,c1ccc(N2C(=O)CSC2=O)cc1,3,4,"0,1,2,3,11,12",*N1C(=O)CSC1=O,37,36
fragment_00733,c1ccc(-c2ccc(F)cc2[N+](=O)[O-])cc1,3,4,"0,1,2,3,14,15",*c1ccc(F)cc1[N+](=O)[O-],36,36
fragment_00734,c1ccc(-c2cc(F)ccc2N)cc1,3,4,"0,1,2,3,12,13",*c1cc(F)ccc1N,36,36
fragment_00735,c1ccc(C/C(Cl)=C/Cl)cc1,3,4,"0,1,2,3,9,10",*C/C(Cl)=C/Cl,36,36
fragment_00736,c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,3,4,"0,1,2,3,16,17",*N1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1C=C[C@H]2C1,36,36
fragment_00737,c1ccc(C[C@@H](O)CC)cc1,3,4,"0,1,2,3,9,10",*C[C@@H](O)CC,36,36
fragment_00738,c1ccc(C(C)(C)CO)cc1,3,4,"0,1,2,3,9,10",*C(C)(C)CO,36,36
fragment_00739,c1ccc([C@H]2CCCCC2=O)cc1,3,4,"0,1,2,3,11,12",*[C@H]1CCCCC1=O,36,36
fragment_00740,c1ccc([C@H]2CCCC2=O)cc1,3,4,"0,1,2,3,10,11",*[C@H]1CCCC1=O,36,36
fragment_00741,c1ccc([C@H]2CCc3ccccc3C2)cc1,3,4,"0,1,2,3,14,15",*[C@H]1CCc2ccccc2C1,36,36
fragment_00742,c1ccc(N2CCO[C@H]3CCCC[C@@H]32)cc1,3,4,"0,1,2,3,14,15",*N1CCO[C@H]2CCCC[C@@H]21,36,36
fragment_00743,c1ccc(C(=O)CN)cc1,3,4,"0,1,2,3,8,9",*C(=O)C[NH3+],36,36
fragment_00744,c1ccc(S(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,3,4,"0,1,2,3,18,19",*S(=O)(=O)c1ccc2c(c1)OCCCO2,36,36
fragment_00745,c1ccc([C@@H]2C[C@@]23CCc2ccccc23)cc1,3,4,"0,1,2,3,15,16",*[C@@H]1C[C@@]12CCc1ccccc12,36,36
fragment_00746,c1ccc(CC(C)(C)C[C@H](C)O)cc1,3,4,"0,1,2,3,12,13",*CC(C)(C)C[C@H](C)O,36,36
fragment_00747,c1ccc(C2(O)CCSCC2)cc1,3,4,"0,1,2,3,11,12",*C1(O)CCSCC1,36,36
fragment_00748,c1ccc(-c2cc3cccc(Cl)c3o2)cc1,3,4,"0,1,2,3,14,15",*c1cc2cccc(Cl)c2o1,36,36
fragment_00749,c1ccc(C[C@@H](C)C[C@@H](C)O)cc1,3,4,"0,1,2,3,11,12",*C[C@@H](C)C[C@@H](C)O,36,36
fragment_00750,c1ccc(C(=O)[C@@](C)(N)C(F)(F)F)cc1,3,4,"0,1,2,3,13,14",*C(=O)[C@@](C)(N)C(F)(F)F,36,36
fragment_00751,c1ccc([C@H](C)[C@H](C)O)cc1,3,4,"0,1,2,3,9,10",*[C@H](C)[C@H](C)O,36,36
fragment_00752,c1ccc([C@@H]2CC[C@@H](N)C2)cc1,3,4,"0,1,2,3,10,11",*[C@@H]1CC[C@@H]([NH3+])C1,36,36
fragment_00753,c1ccc(CC(=O)C(C)(C)C)cc1,3,4,"0,1,2,3,11,12",*CC(=O)C(C)(C)C,36,36
fragment_00754,c1ccc([C@H](C)CCC(C)C)cc1,3,4,"0,1,2,3,11,12",*[C@H](C)CCC(C)C,36,36
fragment_00755,c1ccc([C@H]2CCCCC[C@@H]2N)cc1,3,4,"0,1,2,3,12,13",*[C@H]1CCCCC[C@@H]1[NH3+],36,36
fragment_00756,c1ccc(C(=O)[C@](C)(N)CC)cc1,3,4,"0,1,2,3,11,12",*C(=O)[C@](C)([NH3+])CC,36,36
fragment_00757,c1ccc(N2C[C@H]3CCCC[C@@H]3C2)cc1,3,4,"0,1,2,3,13,14",*N1C[C@H]2CCCC[C@@H]2C1,35,35
fragment_00758,c1ccc(N2CCOc3ccccc32)cc1,3,4,"0,1,2,3,14,15",*N1CCOc2ccccc21,35,35
fragment_00759,c1ccc([C@H]2CC[C@H](N)C2)cc1,3,4,"0,1,2,3,10,11",*[C@H]1CC[C@H]([NH3+])C1,35,35
fragment_00760,c1ccc([C@H](C)C(C)(C)C)cc1,3,4,"0,1,2,3,10,11",*[C@H](C)C(C)(C)C,35,35
fragment_00761,c1ccc(C[C@@H](C)N)cc1,3,4,"0,1,2,3,8,9",*C[C@@H](C)[NH3+],35,35
fragment_00762,c1ccc(C(=O)CC[C@H](C)O)cc1,3,4,"0,1,2,3,11,12",*C(=O)CC[C@H](C)O,35,35
fragment_00763,c1ccc(N2CCC[C@H]3CCCC[C@@H]32)cc1,3,4,"0,1,2,3,14,15",*N1CCC[C@H]2CCCC[C@@H]21,35,35
fragment_00764,c1ccc(S(=O)(=O)c2cccc3cccnc23)cc1,3,4,"0,1,2,3,17,18",*S(=O)(=O)c1cccc2cccnc12,35,35
fragment_00765,c1ccc(C(=O)C2=CCCCO2)cc1,3,4,"0,1,2,3,12,13",*C(=O)C1=CCCCO1,35,35
fragment_00766,c1ccc(-c2cc([N+](=O)[O-])ccc2F)cc1,3,4,"0,1,2,3,14,15",*c1cc([N+](=O)[O-])ccc1F,35,35
fragment_00767,c1ccc(-c2cnco2)cc1,3,4,"0,1,2,3,9,10",*c1cnco1,35,35
fragment_00768,c1ccc(N2CCCNCC2)cc1,3,4,"0,1,2,3,11,12",*N1CCC[NH2+]CC1,35,35
fragment_00769,c1ccc(-c2cc(F)c(Cl)cc2Cl)cc1,3,4,"0,1,2,3,13,14",*c1cc(F)c(Cl)cc1Cl,35,35
fragment_00770,c1ccc(-c2nc3c(N)cccc3o2)cc1,3,4,"0,1,2,3,14,15",*c1nc2c(N)cccc2o1,35,35
fragment_00771,c1ccc(N2CCOc3ccccc3C2)cc1,3,4,"0,1,2,3,15,16",*N1CCOc2ccccc2C1,35,35
fragment_00772,c1ccc(-c2nc3cc(Cl)ccc3o2)cc1,3,4,"0,1,2,3,14,15",*c1nc2cc(Cl)ccc2o1,34,34
fragment_00773,c1ccc(-c2ncnc3ccc(F)cc23)cc1,3,4,"0,1,2,3,15,16",*c1ncnc2ccc(F)cc12,34,34
fragment_00774,c1ccc(-c2c[nH]c3cc(F)ccc23)cc1,3,4,"0,1,2,3,14,15",*c1c[nH]c2cc(F)ccc12,34,34
fragment_00775,c1ccc(N2CCN3C(=O)NC[C@@H]3C2)cc1,3,4,"0,1,2,3,14,15",*N1CCN2C(=O)NC[C@@H]2C1,34,34
fragment_00776,c1ccc(-c2ccc(F)cc2N)cc1,3,4,"0,1,2,3,12,13",*c1ccc(F)cc1N,34,34
fragment_00777,c1ccc(N2C[C@H]3CCCC[C@H]3C2)cc1,3,4,"0,1,2,3,13,14",*N1C[C@H]2CCCC[C@H]2C1,34,34
fragment_00778,c1ccc(S(=O)(=O)c2c[nH]c3nccc(Cl)c23)cc1,3,4,"0,1,2,3,17,18",*S(=O)(=O)c1c[nH]c2nccc(Cl)c12,34,34
fragment_00779,c1ccc(-c2cncc(F)c2)cc1,3,4,"0,1,2,3,11,12",*c1cncc(F)c1,34,34
fragment_00780,c1ccc(-c2nc(Cl)ccc2Cl)cc1,3,4,"0,1,2,3,12,13",*c1nc(Cl)ccc1Cl,34,34
fragment_00781,c1ccc(C(=O)[C@H](C)CCC)cc1,3,4,"0,1,2,3,11,12",*C(=O)[C@H](C)CCC,34,34
fragment_00782,c1ccc(-c2ccc([N+](=O)[O-])c(O)c2)cc1,3,4,"0,1,2,3,14,15",*c1ccc([N+](=O)[O-])c(O)c1,34,34
fragment_00783,c1ccc(-c2ccc3c4c(cccc24)CC3)cc1,3,4,"0,1,2,3,16,17",*c1ccc2c3c(cccc13)CC2,34,34
fragment_00784,c1ccc(C[C@H](O)CC)cc1,3,4,"0,1,2,3,9,10",*C[C@H](O)CC,34,34
fragment_00785,c1ccc(-c2cc3c(cc2Cl)OCCO3)cc1,3,4,"0,1,2,3,15,16",*c1cc2c(cc1Cl)OCCO2,34,34
fragment_00786,c1ccc(C[C@H](C)CO)cc1,3,4,"0,1,2,3,9,10",*C[C@H](C)CO,33,33
fragment_00787,c1ccc(S(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,3,4,"0,1,2,3,16,17",*S(=O)(=O)c1cccc([N+](=O)[O-])c1,33,33
fragment_00788,c1ccc(C(C)(C)C#N)cc1,3,4,"0,1,2,3,9,10",*C(C)(C)C#N,33,33
fragment_00789,c1ccc([C@@H]2CC2(Cl)Cl)cc1,3,4,"0,1,2,3,9,10",*[C@@H]1CC1(Cl)Cl,33,33
fragment_00790,c1ccc([C@@H](C(=O)O)C(C)C)cc1,3,4,"0,1,2,3,11,12",*[C@@H](C(=O)[O-])C(C)C,33,33
fragment_00791,c1ccc(C(=O)C=C)cc1,3,4,"0,1,2,3,8,9",*C(=O)C=C,33,31
fragment_00792,c1ccc([C@H]2C[C@@]23CCc2ccccc23)cc1,3,4,"0,1,2,3,15,16",*[C@H]1C[C@@]12CCc1ccccc12,33,33
fragment_00793,c1ccc(N2CCS(=O)CC2)cc1,3,4,"0,1,2,3,11,12",*N1CCS(=O)CC1,33,33
fragment_00794,c1ccc(C[C@H](C)N)cc1,3,4,"0,1,2,3,8,9",*C[C@H](C)[NH3+],33,33
fragment_00795,c1ccc([C@@H](CC)C(=O)O)cc1,3,4,"0,1,2,3,10,11",*[C@@H](CC)C(=O)[O-],33,33
fragment_00796,c1ccc(C[C@](C)(O)C(C)C)cc1,3,4,"0,1,2,3,11,12",*C[C@](C)(O)C(C)C,33,33
fragment_00797,c1ccc(-c2nc3cc(N)ccc3o2)cc1,3,4,"0,1,2,3,14,15",*c1nc2cc(N)ccc2o1,33,33
fragment_00798,c1ccc(-c2ccc([N+](=O)[O-])s2)cc1,3,4,"0,1,2,3,12,13",*c1ccc([N+](=O)[O-])s1,33,33
fragment_00799,c1ccc(CCC=C)cc1,3,4,"0,1,2,3,8,9",*CCC=C,33,33
fragment_00800,c1ccc(-c2ccc(C#N)o2)cc1,3,4,"0,1,2,3,11,12",*c1ccc(C#N)o1,33,33
fragment_00801,c1ccc([C@H]2CCC[C@H](C3CC3)C2)cc1,3,4,"0,1,2,3,13,14",*[C@H]1CCC[C@H](C2CC2)C1,33,33
fragment_00802,c1ccc(CC(CC)CC)cc1,3,4,"0,1,2,3,10,11",*CC(CC)CC,33,33
fragment_00803,c1ccc(C(=O)[C@H]2SCCc3sccc32)cc1,3,4,"0,1,2,3,15,16",*C(=O)[C@H]1SCCc2sccc21,33,33
fragment_00804,c1ccc(S(=O)(=O)c2ccc(Cl)nc2)cc1,3,4,"0,1,2,3,14,15",*S(=O)(=O)c1ccc(Cl)nc1,33,33
fragment_00805,c1ccc(-c2cccc(Br)n2)cc1,3,4,"0,1,2,3,11,12",*c1cccc(Br)n1,33,33
fragment_00806,c1ccc(N2Cc3ccccc3C2)cc1,3,4,"0,1,2,3,13,14",*N1Cc2ccccc2C1,33,33
fragment_00807,c1ccc(S(=O)(=O)c2cccc(Br)c2)cc1,3,4,"0,1,2,3,14,15",*S(=O)(=O)c1cccc(Br)c1,33,33
fragment_00808,c1ccc(-n2ncc(Cl)c(Cl)c2=O)cc1,3,4,"0,1,2,3,13,14",*n1ncc(Cl)c(Cl)c1=O,32,32
fragment_00809,c1ccc(-c2sc3c(c2C#N)CCCCC3)cc1,3,4,"0,1,2,3,16,17",*c1sc2c(c1C#N)CCCCC2,32,32
fragment_00810,c1ccc(-c2ccc(F)cc2O)cc1,3,4,"0,1,2,3,12,13",*c1ccc(F)cc1O,32,32
fragment_00811,c1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,3,4,"0,1,2,3,15,16",*C(=O)/C=C/c1ccc(Cl)cc1,32,32
fragment_00812,c1ccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1,3,4,"0,1,2,3,18,19",*c1nc2sc3c(c2c(=O)[nH]1)CCCC3,32,32
fragment_00813,c1ccc(S(=O)(=O)c2cc(F)ccc2F)cc1,3,4,"0,1,2,3,15,16",*S(=O)(=O)c1cc(F)ccc1F,32,32
fragment_00814,c1ccc(N2CCO[C@@H]3CCCC[C@@H]32)cc1,3,4,"0,1,2,3,14,15",*N1CCO[C@@H]2CCCC[C@@H]21,32,32
fragment_00815,c1ccc(-n2cnc(C#N)n2)cc1,3,4,"0,1,2,3,11,12",*n1cnc(C#N)n1,32,32
fragment_00816,c1ccc(C2SCCS2)cc1,3,4,"0,1,2,3,9,10",*C1SCCS1,32,32
fragment_00817,c1ccc([C@H](C)C#N)cc1,3,4,"0,1,2,3,8,9",*[C@H](C)C#N,32,32
fragment_00818,c1ccc([C@@H](C)C(C)=O)cc1,3,4,"0,1,2,3,9,10",*[C@@H](C)C(C)=O,32,32
fragment_00819,c1ccc(-c2ccc3c(c2)OCC(=O)N3)cc1,3,4,"0,1,2,3,15,16",*c1ccc2c(c1)OCC(=O)N2,32,32
fragment_00820,c1ccc([C@@H](O)CC)cc1,3,4,"0,1,2,3,8,9",*[C@@H](O)CC,32,32
fragment_00821,c1ccc(-c2cc(Cl)nc(N)n2)cc1,3,4,"0,1,2,3,12,13",*c1cc(Cl)nc(N)n1,32,32
fragment_00822,c1ccc([C@@H]2Cc3nc[nH]c3CN2)cc1,3,4,"0,1,2,3,13,14",*[C@@H]1Cc2[nH+]c[nH]c2CN1,32,32
fragment_00823,c1ccc(-c2nc3ccc(Br)cc3s2)cc1,3,4,"0,1,2,3,14,15",*c1nc2ccc(Br)cc2s1,32,32
fragment_00824,c1ccc(-c2cc(Cl)c[nH]2)cc1,3,4,"0,1,2,3,10,11",*c1cc(Cl)c[nH]1,32,32
fragment_00825,c1ccc(-c2nccnc2C#N)cc1,3,4,"0,1,2,3,12,13",*c1nccnc1C#N,32,32
fragment_00826,c1ccc([C@@H](C)CCC(C)C)cc1,3,4,"0,1,2,3,11,12",*[C@@H](C)CCC(C)C,31,31
fragment_00827,c1ccc(-c2cc(F)cc3c2OCOC3)cc1,3,4,"0,1,2,3,15,16",*c1cc(F)cc2c1OCOC2,31,31
fragment_00828,c1ccc(-c2ccc(N)cc2Cl)cc1,3,4,"0,1,2,3,12,13",*c1ccc(N)cc1Cl,31,31
fragment_00829,c1ccc(-c2ccc(N)c(F)c2)cc1,3,4,"0,1,2,3,12,13",*c1ccc(N)c(F)c1,31,31
fragment_00830,c1ccc(-c2nnc3n2CCCC3)cc1,3,4,"0,1,2,3,13,14",*c1nnc2n1CCCC2,31,31
fragment_00831,c1ccc(S(=O)(=O)c2c(F)cccc2F)cc1,3,4,"0,1,2,3,15,16",*S(=O)(=O)c1c(F)cccc1F,31,31
fragment_00832,c1ccc(C(=O)CCC=C)cc1,3,4,"0,1,2,3,10,11",*C(=O)CCC=C,31,31
fragment_00833,c1ccc(-c2cc3ccccc3cc2O)cc1,3,4,"0,1,2,3,15,16",*c1cc2ccccc2cc1O,31,31
fragment_00834,c1ccc(C(=O)N(C)OC)cc1,3,4,"0,1,2,3,10,11",*C(=O)N(C)OC,31,31
fragment_00835,c1ccc(C(=O)[C@@H](C)Cl)cc1,3,4,"0,1,2,3,9,10",*C(=O)[C@@H](C)Cl,31,31
fragment_00836,c1ccc(C2OCCO2)cc1,3,4,"0,1,2,3,9,10",*C1OCCO1,31,31
fragment_00837,c1ccc(-c2csc([N+](=O)[O-])c2)cc1,3,4,"0,1,2,3,12,13",*c1csc([N+](=O)[O-])c1,31,31
fragment_00838,c1ccc(-c2ccc(C(N)=S)cc2)cc1,3,4,"0,1,2,3,13,14",*c1ccc(C(N)=S)cc1,31,31
fragment_00839,c1ccc(-c2cnc3ncccn23)cc1,3,4,"0,1,2,3,13,14",*c1cnc2ncccn12,31,31
fragment_00840,c1ccc([C@@H]2CCCNC2=O)cc1,3,4,"0,1,2,3,11,12",*[C@@H]1CCCNC1=O,31,31
fragment_00841,c1ccc(-c2nc3ccc([N+](=O)[O-])cc3s2)cc1,3,4,"0,1,2,3,16,17",*c1nc2ccc([N+](=O)[O-])cc2s1,31,31
fragment_00842,c1ccc(-c2c(O)cc(F)cc2F)cc1,3,4,"0,1,2,3,13,14",*c1c(O)cc(F)cc1F,31,31
fragment_00843,c1ccc(-c2c[nH]c3ccc(Cl)cc23)cc1,3,4,"0,1,2,3,14,15",*c1c[nH]c2ccc(Cl)cc12,31,31
fragment_00844,c1ccc(C(=O)CC(F)(F)F)cc1,3,4,"0,1,2,3,11,12",*C(=O)CC(F)(F)F,31,31
fragment_00845,c1ccc(-c2ccc(Br)cc2Br)cc1,3,4,"0,1,2,3,12,13",*c1ccc(Br)cc1Br,31,31
fragment_00846,c1ccc(C(=O)[C@@H]2SCCc3sccc32)cc1,3,4,"0,1,2,3,15,16",*C(=O)[C@@H]1SCCc2sccc21,31,31
fragment_00847,c1ccc(-c2ncnc3c2CCCC3)cc1,3,4,"0,1,2,3,14,15",*c1ncnc2c1CCCC2,31,31
fragment_00848,c1ccc([C@@]23CC[C@H](C[C@@H]2Br)C3)cc1,3,4,"0,1,2,3,12,13",*[C@]12CC[C@H](C[C@@H]1Br)C2,31,31
fragment_00849,c1ccc(-n2ncc(=O)c3ccccc32)cc1,3,4,"0,1,2,3,15,16",*n1ncc(=O)c2ccccc21,31,31
fragment_00850,c1ccc(N2CC[C@@H](C(N)=O)c3ccccc32)cc1,3,4,"0,1,2,3,17,18",*N1CC[C@@H](C(N)=O)c2ccccc21,30,30
fragment_00851,c1ccc([C@@H]2CCCCNC2=O)cc1,3,4,"0,1,2,3,12,13",*[C@@H]1CCCCNC1=O,30,30
fragment_00852,c1ccc(N2CSCC2=O)cc1,3,4,"0,1,2,3,10,11",*N1CSCC1=O,30,30
fragment_00853,c1ccc(C2OCCCO2)cc1,3,4,"0,1,2,3,10,11",*C1OCCCO1,30,30
fragment_00854,c1ccc(CC(C)(C)C(N)=O)cc1,3,4,"0,1,2,3,11,12",*CC(C)(C)C(N)=O,30,30
fragment_00855,c1ccc(N2CCc3c(sc(N)c3C#N)C2)cc1,3,4,"0,1,2,3,16,17",*N1CCc2c(sc(N)c2C#N)C1,30,30
